Embedding,Question_type,Best@5,MRR@10,nDCG@10,Hit@5,Recall@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,0.2,0.3812657350327859,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.877893748184677,1.0,1.0,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.3434775810703913,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.3434775810703913,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.3264728815740496,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.3376844721420707,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.7422329748991158,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6843980405164262,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6843980405164262,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.24421250363064598,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6947165746827002,1.0,0.6,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.1,0.3206345608292898,1.0,0.6,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.1,0.5087569986742794,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,0.2,0.5758463101713412,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.16666666666666666,0.5934831936293579,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.680742214107403,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6596319284781668,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.7892939444524878,1.0,0.8,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.3376844721420707,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6626622673992113,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.7422329748991158,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6641573537161204,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.16666666666666666,0.43369180803422946,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.4244485210798054,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.7175795033019003,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6559761020691436,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.700022415881357,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.7857112176072417,1.0,0.8,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.7574019196010031,1.0,0.8,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6888108253133357,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6889234657543797,1.0,0.6,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,0.2,0.5582892227507978,1.0,0.6,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,0.25,0.5476523997605606,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.7135769373515951,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,0.5,0.41755841069601246,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.1,0.39968240904154606,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6626622673992113,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6766366279745085,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.700022415881357,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.700022415881357,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.3434775810703913,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.4603135832450421,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.10907458963273321,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.680742214107403,1.0,0.6,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
e5-large-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
e5-large-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
e5-large-v2,GQ,0.0,0.16666666666666666,0.5135875008317936,1.0,0.6,25,25,1.0
