Embedding,Question_type,Best@5,MRR@10,nDCG@10,Hit@5,Recall@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio
all-MiniLM-L6-v2,GQ,0.0,0.14285714285714285,0.4983454565661294,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.25,0.4578362576581589,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.700022415881357,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.2,0.2803723970470293,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.25,0.6208619272280571,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7507392118437523,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6918411642343802,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8773708888970287,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.18531445602127422,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8598138014764853,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7507392118437523,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.2,0.5492383722748909,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.2,0.615668726470444,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,1.0,1.0,1.0,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7175795033019003,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.25,0.7578355960204244,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.2,0.3812657350327859,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8831639978253493,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8733683229467235,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9641349378347632,1.0,1.0,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8364280135696369,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8266540929346335,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,1.0,1.0,1.0,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7233726122302209,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.7507174576001296,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.6045023477188619,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.39148124901647063,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.700022415881357,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6596319284781668,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6699504626444409,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6527418180943738,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8043435522396349,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7130540780639468,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7395276212757309,1.0,0.6,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6596319284781668,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9455026032023701,1.0,1.0,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8598138014764853,1.0,0.8,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.10907458963273321,1.0,0.2,25,25,1.0
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7902366428451952,1.0,0.8,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7507392118437523,1.0,0.6,25,22,0.88
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8402086144048716,1.0,0.8,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,23,0.92
all-MiniLM-L6-v2,GQ,1.0,1.0,0.82212866769668,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7462137866057986,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5085530536205539,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7422329748991158,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.7663418329650605,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.6487610063876911,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.28642306264840484,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,1.0,1.0,1.0,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.855377559106759,1.0,1.0,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8486022109084641,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.6065504473699324,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9782642268827851,1.0,1.0,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.5,0.62042995413783,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9811396373311051,1.0,1.0,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7058155248096776,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.4389524374164471,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.700022415881357,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8805834186281759,1.0,1.0,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9038444321088129,1.0,1.0,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7470833854347291,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6572672433323274,1.0,0.6,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9864454785297619,1.0,1.0,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.4130547397016814,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7425579601967754,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8269790782322932,1.0,0.8,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6819207149295429,1.0,0.6,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5552890378762663,1.0,0.6,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.5,0.8191959114467532,1.0,1.0,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.2577670251008841,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.8929735100183371,1.0,1.0,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.5,0.7434789043458604,1.0,1.0,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6038450937465473,1.0,0.8,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.5,0.42865736082298983,1.0,0.4,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,0.25,0.21814917926546643,1.0,0.2,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5077726376598507,1.0,0.6,25,22,0.88
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
all-MiniLM-L6-v2,GQ,1.0,0.5,0.7217431312286456,1.0,1.0,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.5,0.797453441855842,1.0,0.8,25,21,0.84
all-MiniLM-L6-v2,GQ,1.0,0.5,0.8085523919828194,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.616847227292584,1.0,0.8,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.5,0.7304767707998239,1.0,0.8,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,0.5,0.3927922986577531,1.0,0.4,25,23,0.92
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9397094942740496,1.0,1.0,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,17,0.68
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.5934831936293579,1.0,0.6,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4462144482435331,1.0,0.4,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,19,0.76
all-MiniLM-L6-v2,GQ,0.0,0.1111111111111111,0.15247973277708202,0.0,0.2,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5364286752073714,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,24,0.96
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
all-MiniLM-L6-v2,GQ,0.0,0.0,0.07623986638854101,0.0,0.2,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,24,0.96
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.27840409343343225,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.25000561255896653,1.0,0.4,25,21,0.84
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,20,0.8
all-MiniLM-L6-v2,GQ,0.0,0.0,0.4244485210798054,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.4130547397016814,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7507392118437523,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.5,0.42865736082298983,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.5,0.41755841069601246,1.0,0.4,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6708217648025655,1.0,0.6,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,0.5,0.7663418329650605,1.0,0.8,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.7552428828380833,1.0,0.8,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4830065256215913,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4097969981540948,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.663060352260648,1.0,0.6,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.746190329032982,1.0,1.0,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6105312590766151,1.0,0.8,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5876683304574148,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.48969269095165896,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.14285714285714285,0.4666590800975642,1.0,0.8,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4097969981540948,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4040038892257743,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,23,0.92
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,19,0.76
all-MiniLM-L6-v2,GQ,0.0,0.0,0.39549765228113803,1.0,0.6,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.967585115860867,1.0,1.0,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7422329748991158,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4462144482435331,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.5,0.3927922986577531,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.25,0.30836340622930464,1.0,0.4,25,22,0.88
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,22,0.88
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7311340247721385,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5956638420995707,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6994778023500862,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8831639978253493,1.0,0.8,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8154425023666122,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8656069104048059,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7934726301491593,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8155551428076562,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6888108253133357,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8409534388075904,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6954969906434034,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8486022109084641,1.0,0.8,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.5,0.8085523919828194,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6460556527643062,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7462137866057986,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4097969981540948,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7135769373515951,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.744031292270062,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.1111111111111111,0.49595731384747327,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.1711851669732523,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.2,0.4492146331180647,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,20,0.8
all-MiniLM-L6-v2,GQ,0.0,0.0,0.43566011164782653,1.0,0.6,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.3623379437392863,1.0,0.4,25,22,0.88
all-MiniLM-L6-v2,GQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6490859916853506,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,24,0.96
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,24,0.96
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8545079602778286,1.0,0.8,25,21,0.84
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8733683229467235,1.0,0.8,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6918411642343802,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.25,0.34478085631874295,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,18,0.72
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
all-MiniLM-L6-v2,GQ,0.0,0.0,0.17421550589429685,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,16,0.64
