Embedding,Question_type,Best@5,MRR@10,nDCG@10,Hit@5,Recall@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8545079602778286,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8733683229467235,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8545079602778286,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.9304228413687099,1.0,1.0,25,25,1.0
text-embedding-3-large,GQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,0.0,0.0,0.4130547397016814,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6918411642343802,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.670843519046188,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7175795033019003,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6777118751863583,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,0.0,0.16666666666666666,0.5316674475399853,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7130540780639468,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8909254103672668,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7507392118437523,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8733683229467235,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.9277174877453251,1.0,1.0,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8909254103672668,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7058155248096776,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.700022415881357,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.924954717738049,1.0,1.0,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7311340247721385,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,0.5,0.7793734951476504,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8486022109084641,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,0.3333333333333333,0.8733683229467235,1.0,1.0,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.680742214107403,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8184728412876568,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8909254103672668,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7135769373515951,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7311340247721385,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8077937302657386,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8441894261115545,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8552883762385318,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7565323207720728,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8598138014764853,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7063679127338791,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.779137692718218,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.9635825499105617,1.0,1.0,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8909254103672668,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.82212866769668,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8831639978253493,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7565323207720728,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6947165746827002,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7063679127338791,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7507392118437523,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5909478262486239,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.82212866769668,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8375032607814867,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,0.0,0.14285714285714285,0.5020012829751526,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7565323207720728,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7058155248096776,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,0.3333333333333333,0.6156012978458393,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6889234657543797,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7395276212757309,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8656069104048059,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,0.0,0.0,0.3623379437392863,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,0.5,0.7259513455618704,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8656069104048059,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7311340247721385,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.869189637250052,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8266540929346335,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.9708211031648311,1.0,1.0,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7063679127338791,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7565323207720728,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.7507392118437523,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.9811396373311051,1.0,1.0,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8773708888970287,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8598138014764853,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,0.5,0.8773491346534062,1.0,1.0,25,25,1.0
text-embedding-3-large,GQ,1.0,0.3333333333333333,0.6156012978458393,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,0.25,0.7044134464346442,1.0,0.8,25,25,1.0
text-embedding-3-large,GQ,1.0,0.5,0.6708217648025655,1.0,0.6,25,25,1.0
text-embedding-3-large,GQ,1.0,1.0,0.8409534388075904,1.0,0.8,25,25,1.0
