Embedding,Question_type,Best@5,MRR@10,nDCG@10,Hit@5,Recall@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio
all-MiniLM-L6-v2,GQ,0.0,0.0,0.07623986638854101,0.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.584792920009095,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5130784788585075,1.0,0.6,25,18,0.72
all-MiniLM-L6-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.12663167705327652,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
all-MiniLM-L6-v2,GQ,0.0,0.0,0.30084718294757334,1.0,0.6,25,17,0.68
all-MiniLM-L6-v2,GQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,22,0.88
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
all-MiniLM-L6-v2,GQ,0.0,0.0,0.07989569279756416,0.0,0.2,25,18,0.72
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,18,0.72
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,20,0.8
all-MiniLM-L6-v2,GQ,0.0,0.0,0.10907458963273321,1.0,0.2,25,23,0.92
all-MiniLM-L6-v2,GQ,0.0,0.0,0.12663167705327652,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.14285714285714285,0.24873792886859952,0.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.12663167705327652,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.23968707839269246,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.5032689666655196,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4097969981540948,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.4130547397016814,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.35123899361230887,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.7135769373515951,1.0,0.8,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.507749180087034,1.0,1.0,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.7896920293139245,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.4130547397016814,1.0,0.4,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,0.25,0.7722597163195929,1.0,1.0,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6819207149295429,1.0,0.6,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.14285714285714285,0.4552652987194402,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.44675906177480396,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.25,0.5476523997605606,1.0,0.6,25,17,0.68
all-MiniLM-L6-v2,GQ,0.0,0.1111111111111111,0.4389027954254868,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0732095274674965,0.0,0.2,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.2,0.7180806083459262,1.0,0.8,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.14285714285714285,0.7480260838274364,1.0,1.0,25,17,0.68
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,19,0.76
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,18,0.72
all-MiniLM-L6-v2,GQ,0.0,0.0,0.18818986646959404,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.07989569279756416,0.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.07989569279756416,0.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.16066098442405868,0.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.3590802021916997,1.0,0.6,25,19,0.76
all-MiniLM-L6-v2,GQ,0.0,0.1111111111111111,0.6050319034802065,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.6156012978458393,1.0,0.6,25,18,0.72
all-MiniLM-L6-v2,GQ,0.0,0.14285714285714285,0.36813105266760676,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.5032689666655196,1.0,0.6,25,19,0.76
all-MiniLM-L6-v2,GQ,0.0,0.14285714285714285,0.5487372672308649,1.0,0.6,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.1,0.6969468651438733,1.0,1.0,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.6922157915230002,1.0,1.0,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.25,0.7587051948493547,1.0,1.0,25,20,0.8
all-MiniLM-L6-v2,GQ,0.0,0.0,0.3434775810703913,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.44675906177480396,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.4414532205761471,1.0,0.6,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,0.2,0.48689976689786996,1.0,0.8,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.5773715505347632,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.6226620904645269,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6699504626444409,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.9671652767558079,1.0,1.0,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7574019196010031,1.0,0.8,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8487148513495081,1.0,0.8,25,22,0.88
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7311340247721385,1.0,0.6,25,21,0.84
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8402086144048716,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8402086144048716,1.0,0.8,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7395276212757309,1.0,0.6,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,23,0.92
all-MiniLM-L6-v2,GQ,1.0,0.5,0.639710155911784,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.4130547397016814,1.0,0.4,25,17,0.68
all-MiniLM-L6-v2,GQ,0.0,0.0,0.26886597522786154,1.0,0.4,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,19,0.76
all-MiniLM-L6-v2,GQ,0.0,0.125,0.2360312519836693,0.0,0.4,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,24,0.96
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,24,0.96
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.2,0.19595127901151166,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,21,0.84
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,20,0.8
all-MiniLM-L6-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.3994784639878208,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8154425023666122,1.0,0.8,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7233726122302209,1.0,0.6,25,20,0.8
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7130540780639468,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6947165746827002,1.0,0.6,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.680742214107403,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7311340247721385,1.0,0.6,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,18,0.72
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4830065256215913,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8545079602778286,1.0,0.8,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.8598138014764853,1.0,0.8,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.7395276212757309,1.0,0.6,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.42464095755832243,1.0,0.6,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.792949770861511,1.0,0.6,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,23,0.92
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,19,0.76
all-MiniLM-L6-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.30902843459455004,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,16,0.64
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,22,0.88
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,22,0.88
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,17,0.68
all-MiniLM-L6-v2,GQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,19,0.76
all-MiniLM-L6-v2,GQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.5,0.6460556527643062,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.14285714285714285,0.2779168257037686,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,18,0.72
all-MiniLM-L6-v2,GQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.0,0.3376844721420707,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.4462144482435331,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.5,0.5048972272115309,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.125,0.36684161473361737,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.25,0.5045722419138712,1.0,0.6,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.0,0.26886597522786154,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.5577663634631496,1.0,0.8,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.2,0.4459568915704782,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.125,0.15979138559512832,0.0,0.2,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.30706013098095297,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,1.0,0.2,0.35574266460663995,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.3333333333333333,0.32950322049509406,1.0,0.4,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.25,0.21814917926546643,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.07623986638854101,0.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.26484957196319414,0.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0732095274674965,0.0,0.2,25,13,0.52
all-MiniLM-L6-v2,GQ,1.0,0.2,0.19595127901151166,1.0,0.2,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.12663167705327652,1.0,0.2,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.1111111111111111,0.15247973277708202,0.0,0.2,25,17,0.68
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.1494493938560375,0.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,1.0,0.25,0.21814917926546643,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.07623986638854101,0.0,0.2,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.0,0.20705022913848906,1.0,0.4,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.18531445602127422,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.09021422696383823,0.0,0.2,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.28642306264840484,1.0,0.4,25,20,0.8
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,22,0.88
all-MiniLM-L6-v2,GQ,0.0,0.0,0.33315904690411724,1.0,0.4,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,24,0.96
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,24,0.96
all-MiniLM-L6-v2,GQ,1.0,0.25,0.5513082261695836,1.0,0.6,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.43369180803422946,1.0,0.4,25,21,0.84
all-MiniLM-L6-v2,GQ,1.0,0.25,0.4714125333720195,1.0,0.4,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.16666666666666666,0.560323485087506,1.0,0.6,25,16,0.64
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,15,0.6
all-MiniLM-L6-v2,GQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,14,0.56
all-MiniLM-L6-v2,GQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,18,0.72
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,13,0.52
all-MiniLM-L6-v2,GQ,0.0,0.0,0.0,0.0,0.0,25,16,0.64
