Question_type,Question,Options,Expected_answer,Best_chunk_id,Top5_chunk_ids,retrieved_chunk_ids,num_chunks_retrieved_raw,num_chunks_retrieved_dedup
GQ,What is one limitation of qualitative sampling?,,It does not provide statistically robust population estimates,2,"[""2"", ""3"", ""1"", ""12"", ""24""]","[""2"", ""3"", ""16"", ""4"", ""10"", ""1"", ""56"", ""15"", ""6"", ""12"", ""58"", ""54"", ""18"", ""55"", ""53"", ""82"", ""48"", ""13"", ""7"", ""96"", ""88"", ""11"", ""103"", ""75"", ""23""]",25,25
GQ,Why are box corers used in benthic studies?,,"They collect large, undisturbed sediment samples suitable for quantitative analysis",21,"[""21"", ""20"", ""1"", ""55"", ""18""]","[""20"", ""18"", ""19"", ""1"", ""55"", ""16"", ""21"", ""10"", ""28"", ""4"", ""24"", ""40"", ""5"", ""3"", ""22"", ""25"", ""6"", ""56"", ""42"", ""7"", ""37"", ""98"", ""87"", ""86"", ""93""]",25,25
GQ,What is the main advantage of SCUBA-based sampling?,,It allows direct observation and targeted collection with minimal habitat disturbance,7,"[""7"", ""1"", ""15"", ""3"", ""2""]","[""7"", ""10"", ""6"", ""4"", ""1"", ""9"", ""2"", ""3"", ""15"", ""18"", ""44"", ""16"", ""56"", ""42"", ""11"", ""24"", ""46"", ""20"", ""54"", ""23"", ""25"", ""41"", ""28"", ""55"", ""43""]",25,25
GQ,Why is buffering added to formalin?,,To neutralise formic acid and prevent damage to hard tissues such as bones and shells,74,"[""74"", ""80"", ""88"", ""85"", ""107""]","[""74"", ""73"", ""60"", ""67"", ""65"", ""61"", ""75"", ""95"", ""64"", ""68"", ""69"", ""59"", ""103"", ""80"", ""66"", ""82"", ""54"", ""58"", ""93"", ""81"", ""72"", ""89"", ""78"", ""83"", ""105""]",25,25
GQ,What is the purpose of sieving sediment samples?,,To separate organisms from sediment based on size classes,55,"[""55"", ""21"", ""18"", ""22"", ""24""]","[""55"", ""56"", ""1"", ""18"", ""10"", ""19"", ""21"", ""4"", ""11"", ""77"", ""25"", ""26"", ""22"", ""24"", ""28"", ""20"", ""5"", ""41"", ""23"", ""16"", ""2"", ""82"", ""54"", ""3"", ""6""]",25,25
GQ,Why are high-grade photographs taken before fixation?,,Because colouration and soft-tissue features are often lost after preservation,53,"[""53"", ""58"", ""88"", ""91"", ""90""]","[""57"", ""73"", ""74"", ""60"", ""59"", ""103"", ""102"", ""75"", ""54"", ""80"", ""61"", ""58"", ""93"", ""88"", ""81"", ""82"", ""95"", ""89"", ""107"", ""83"", ""76"", ""105"", ""67"", ""65"", ""85""]",25,25
GQ,What is one advantage of belt transects over line transects?,,They record both sessile and mobile organisms within a defined area,14,"[""14"", ""13"", ""15"", ""3"", ""48""]","[""14"", ""13"", ""15"", ""12"", ""16"", ""48"", ""35"", ""4"", ""40"", ""3"", ""34"", ""43"", ""1"", ""37"", ""28"", ""38"", ""56"", ""2"", ""6"", ""52"", ""11"", ""107"", ""39"", ""55"", ""49""]",25,25
GQ,Why is freezing used as a temporary preservation method?,,To halt decomposition when immediate fixation is not possible,75,"[""75"", ""73"", ""88"", ""54"", ""81""]","[""75"", ""74"", ""54"", ""60"", ""73"", ""61"", ""67"", ""58"", ""102"", ""65"", ""81"", ""95"", ""72"", ""59"", ""33"", ""62"", ""88"", ""53"", ""70"", ""64"", ""69"", ""68"", ""80"", ""66"", ""71""]",25,25
GQ,What is the role of magnesium chloride in sample processing?,,It is used as an anaesthetic to relax specimens before fixation,65,"[""65"", ""103"", ""91"", ""95"", ""88""]","[""65"", ""64"", ""54"", ""66"", ""93"", ""67"", ""58"", ""69"", ""96"", ""73"", ""77"", ""108"", ""53"", ""102"", ""88"", ""95"", ""62"", ""103"", ""74"", ""61"", ""75"", ""78"", ""106"", ""63"", ""89""]",25,25
GQ,Why is eDNA sampling considered non-invasive?,,Because it detects species presence without capturing or disturbing organisms,17,"[""17"", ""42"", ""2"", ""3"", ""49""]","[""17"", ""53"", ""10"", ""6"", ""42"", ""4"", ""58"", ""2"", ""48"", ""107"", ""11"", ""7"", ""15"", ""103"", ""1"", ""3"", ""106"", ""28"", ""54"", ""33"", ""55"", ""86"", ""56"", ""43"", ""24""]",25,25
GQ,What is one advantage of epibenthic sledges?,,They efficiently collect organisms living at the sediment–water interface,28,"[""28"", ""1"", ""55"", ""21"", ""97""]","[""28"", ""10"", ""1"", ""24"", ""25"", ""26"", ""55"", ""21"", ""22"", ""18"", ""44"", ""7"", ""37"", ""4"", ""38"", ""6"", ""20"", ""15"", ""46"", ""23"", ""106"", ""41"", ""56"", ""19"", ""40""]",25,25
GQ,Why must specimens be labelled during collection?,,"To ensure traceability of data such as location, date, and collector",59,"[""59"", ""109"", ""53"", ""52"", ""48""]","[""53"", ""54"", ""59"", ""75"", ""73"", ""74"", ""58"", ""60"", ""56"", ""103"", ""81"", ""82"", ""102"", ""93"", ""89"", ""95"", ""105"", ""108"", ""80"", ""57"", ""85"", ""106"", ""99"", ""77"", ""88""]",25,25
GQ,What is the purpose of voucher specimens?,,To serve as permanent reference material for taxonomic verification,59,"[""59"", ""54"", ""57"", ""117"", ""108""]","[""59"", ""54"", ""58"", ""53"", ""74"", ""81"", ""73"", ""57"", ""103"", ""82"", ""107"", ""60"", ""105"", ""88"", ""75"", ""108"", ""102"", ""106"", ""80"", ""109"", ""85"", ""10"", ""93"", ""61"", ""56""]",25,25
GQ,Why are deep-sea camera systems used?,,To document deep-sea biodiversity without physical specimen removal,46,"[""46"", ""10"", ""43"", ""42"", ""50""]","[""46"", ""44"", ""43"", ""47"", ""107"", ""7"", ""57"", ""24"", ""45"", ""28"", ""15"", ""42"", ""49"", ""51"", ""10"", ""50"", ""48"", ""9"", ""25"", ""26"", ""39"", ""20"", ""18"", ""52"", ""19""]",25,25
GQ,What is one advantage of quantitative sampling methods?,,They allow statistical comparison across sites and time periods,3,"[""3"", ""2"", ""12"", ""1"", ""16""]","[""3"", ""2"", ""16"", ""10"", ""4"", ""1"", ""15"", ""56"", ""6"", ""12"", ""13"", ""18"", ""48"", ""14"", ""7"", ""55"", ""11"", ""54"", ""58"", ""41"", ""20"", ""24"", ""53"", ""19"", ""102""]",25,25
GQ,Why are samples washed after formalin fixation?,,To remove residual formalin before long-term alcohol storage,74,"[""74"", ""94"", ""105"", ""73"", ""95""]","[""74"", ""73"", ""60"", ""103"", ""54"", ""95"", ""75"", ""58"", ""89"", ""80"", ""82"", ""93"", ""76"", ""83"", ""67"", ""59"", ""105"", ""56"", ""77"", ""78"", ""102"", ""65"", ""99"", ""94"", ""53""]",25,25
GQ,What is the main function of Niskin bottles on CTD rosettes?,,To collect water samples at specific depths,42,"[""42"", ""17"", ""24"", ""45"", ""20""]","[""42"", ""10"", ""41"", ""40"", ""20"", ""106"", ""6"", ""18"", ""19"", ""54"", ""105"", ""83"", ""53"", ""89"", ""56"", ""108"", ""86"", ""7"", ""55"", ""85"", ""58"", ""97"", ""3"", ""93"", ""103""]",25,25
GQ,Why is dredging unsuitable for fragile habitats?,,Because it can cause physical disturbance and habitat damage,9,"[""9"", ""1"", ""99"", ""2"", ""75""]","[""26"", ""24"", ""25"", ""27"", ""1"", ""9"", ""4"", ""55"", ""37"", ""5"", ""18"", ""10"", ""6"", ""56"", ""11"", ""32"", ""28"", ""22"", ""21"", ""7"", ""15"", ""93"", ""31"", ""33"", ""88""]",25,25
GQ,What is one advantage of using ROV-mounted samplers?,,They enable precise sampling in deep or hazardous environments,2,"[""2"", ""18"", ""3"", ""44"", ""46""]","[""44"", ""10"", ""18"", ""6"", ""22"", ""7"", ""1"", ""15"", ""43"", ""26"", ""23"", ""45"", ""41"", ""4"", ""25"", ""9"", ""56"", ""42"", ""28"", ""46"", ""20"", ""19"", ""24"", ""21"", ""3""]",25,25
GQ,Why is buffered formalin preferred over unbuffered formalin?,,Because buffering prevents acid formation that can damage hard tissues,74,"[""74"", ""105"", ""85"", ""80"", ""73""]","[""74"", ""73"", ""75"", ""60"", ""61"", ""65"", ""67"", ""95"", ""80"", ""103"", ""64"", ""59"", ""58"", ""68"", ""81"", ""72"", ""54"", ""82"", ""69"", ""89"", ""105"", ""93"", ""66"", ""102"", ""88""]",25,25
GQ,What is one disadvantage of formalin preservation?,,"It degrades DNA, making it unsuitable for molecular studies",58,"[""58"", ""74"", ""53"", ""90"", ""95""]","[""74"", ""73"", ""75"", ""60"", ""95"", ""61"", ""54"", ""58"", ""103"", ""59"", ""80"", ""102"", ""81"", ""88"", ""67"", ""82"", ""65"", ""89"", ""93"", ""105"", ""83"", ""76"", ""68"", ""85"", ""64""]",25,25
GQ,Why are specimens photographed alive whenever possible?,,Because natural colouration and morphology change after fixation,59,"[""59"", ""57"", ""88"", ""91"", ""90""]","[""57"", ""102"", ""107"", ""73"", ""59"", ""54"", ""103"", ""75"", ""88"", ""74"", ""61"", ""60"", ""81"", ""93"", ""106"", ""82"", ""53"", ""85"", ""91"", ""58"", ""90"", ""76"", ""105"", ""95"", ""80""]",25,25
GQ,What is the main purpose of sediment coring?,,To study vertical sediment structure and infaunal communities,55,"[""55"", ""21"", ""115"", ""18"", ""22""]","[""19"", ""18"", ""20"", ""1"", ""55"", ""21"", ""42"", ""10"", ""28"", ""26"", ""24"", ""25"", ""22"", ""5"", ""6"", ""56"", ""4"", ""41"", ""54"", ""23"", ""98"", ""40"", ""7"", ""3"", ""108""]",25,25
GQ,Why is standardisation important in quantitative sampling?,,It ensures data comparability across sites and time periods,3,"[""3"", ""48"", ""16"", ""2"", ""14""]","[""3"", ""2"", ""16"", ""1"", ""56"", ""54"", ""4"", ""10"", ""18"", ""58"", ""55"", ""6"", ""53"", ""12"", ""73"", ""41"", ""15"", ""60"", ""102"", ""20"", ""74"", ""77"", ""19"", ""59"", ""57""]",25,25
GQ,What is one advantage of photo and video transects?,,They provide permanent visual records with minimal habitat disturbance,15,"[""15"", ""1"", ""48"", ""107"", ""9""]","[""15"", ""13"", ""12"", ""14"", ""107"", ""57"", ""48"", ""16"", ""3"", ""43"", ""6"", ""2"", ""4"", ""7"", ""44"", ""50"", ""46"", ""52"", ""11"", ""42"", ""102"", ""10"", ""1"", ""28"", ""56""]",25,25
GQ,Why are ethanol concentrations kept high for DNA samples?,,To prevent DNA degradation and microbial growth,53,"[""53"", ""58"", ""17"", ""73"", ""88""]","[""58"", ""68"", ""53"", ""74"", ""73"", ""75"", ""54"", ""103"", ""102"", ""69"", ""17"", ""67"", ""59"", ""70"", ""108"", ""60"", ""65"", ""66"", ""61"", ""42"", ""77"", ""63"", ""95"", ""71"", ""78""]",25,25
GQ,What is the role of sieves in benthic sample processing?,,To separate organisms by size from sediment,55,"[""55"", ""85"", ""21"", ""77"", ""103""]","[""55"", ""56"", ""1"", ""18"", ""28"", ""24"", ""11"", ""10"", ""5"", ""93"", ""4"", ""21"", ""20"", ""34"", ""77"", ""90"", ""82"", ""54"", ""41"", ""22"", ""108"", ""87"", ""89"", ""25"", ""19""]",25,25
GQ,Why is magnesium chloride commonly used for anaesthesia?,,Because it relaxes specimens without causing major tissue damage,65,"[""65"", ""61"", ""102"", ""64"", ""95""]","[""65"", ""64"", ""66"", ""62"", ""61"", ""63"", ""72"", ""70"", ""69"", ""67"", ""68"", ""71"", ""73"", ""93"", ""60"", ""77"", ""78"", ""96"", ""92"", ""95"", ""88"", ""74"", ""33"", ""106"", ""76""]",25,25
GQ,What is the purpose of belt transect sampling?,,To assess species abundance within a fixed-width survey area,14,"[""14"", ""12"", ""3"", ""15"", ""2""]","[""14"", ""12"", ""13"", ""15"", ""16"", ""3"", ""1"", ""4"", ""40"", ""2"", ""34"", ""11"", ""48"", ""6"", ""37"", ""28"", ""10"", ""56"", ""55"", ""39"", ""38"", ""24"", ""41"", ""20"", ""42""]",25,25
GQ,Why are box corers preferred for quantitative benthic studies?,,"They collect large, undisturbed sediment samples",20,"[""20"", ""21"", ""1"", ""55"", ""18""]","[""20"", ""18"", ""1"", ""16"", ""3"", ""19"", ""55"", ""4"", ""10"", ""56"", ""15"", ""21"", ""2"", ""6"", ""13"", ""40"", ""24"", ""22"", ""14"", ""28"", ""7"", ""12"", ""5"", ""41"", ""93""]",25,25
GQ,What is one advantage of non-extractive survey methods?,,They reduce habitat disturbance and specimen mortality,1,"[""1"", ""12"", ""15"", ""17"", ""29""]","[""15"", ""2"", ""4"", ""48"", ""10"", ""13"", ""6"", ""14"", ""3"", ""7"", ""16"", ""11"", ""12"", ""1"", ""107"", ""43"", ""44"", ""18"", ""17"", ""57"", ""5"", ""56"", ""55"", ""21"", ""42""]",25,25
GQ,Why are large specimens sometimes dissected before fixation?,,To ensure proper penetration of the fixative,81,"[""81"", ""73"", ""90"", ""59"", ""65""]","[""73"", ""60"", ""74"", ""80"", ""54"", ""103"", ""102"", ""75"", ""95"", ""58"", ""93"", ""61"", ""81"", ""59"", ""89"", ""88"", ""56"", ""82"", ""105"", ""83"", ""96"", ""57"", ""106"", ""101"", ""99""]",25,25
GQ,What is the function of epibenthic sledges?,,To collect organisms living at the sediment–water interface,28,"[""28"", ""1"", ""55"", ""21"", ""97""]","[""28"", ""1"", ""24"", ""55"", ""25"", ""21"", ""10"", ""26"", ""18"", ""37"", ""22"", ""27"", ""38"", ""106"", ""40"", ""20"", ""5"", ""41"", ""23"", ""98"", ""87"", ""44"", ""39"", ""46"", ""11""]",25,25
GQ,Why is freezing considered a temporary preservation method?,,Because long-term freezing can damage tissues and morphology,75,"[""75"", ""88"", ""54"", ""74"", ""80""]","[""75"", ""74"", ""54"", ""60"", ""73"", ""58"", ""102"", ""61"", ""81"", ""67"", ""59"", ""95"", ""88"", ""65"", ""72"", ""33"", ""53"", ""103"", ""62"", ""80"", ""83"", ""105"", ""64"", ""68"", ""109""]",25,25
GQ,What is one purpose of CTD profiling in marine studies?,,To measure water column properties such as temperature and salinity,42,"[""42"", ""40"", ""38"", ""36"", ""45""]","[""42"", ""12"", ""48"", ""15"", ""17"", ""107"", ""76"", ""56"", ""18"", ""3"", ""38"", ""37"", ""24"", ""7"", ""54"", ""19"", ""52"", ""106"", ""53"", ""16"", ""13"", ""79"", ""25"", ""39"", ""40""]",25,25
GQ,Why are soft-bodied organisms difficult to preserve?,,Because they degrade rapidly and lose shape after death,76,"[""76"", ""77"", ""119"", ""68"", ""57""]","[""74"", ""95"", ""54"", ""75"", ""88"", ""102"", ""103"", ""81"", ""93"", ""61"", ""82"", ""60"", ""98"", ""58"", ""73"", ""83"", ""85"", ""59"", ""106"", ""80"", ""89"", ""91"", ""105"", ""92"", ""96""]",25,25
GQ,What is the benefit of using ROVs in deep-sea research?,,They allow safe exploration and sampling beyond diving limits,44,"[""44"", ""46"", ""42"", ""10"", ""24""]","[""44"", ""45"", ""7"", ""47"", ""46"", ""10"", ""43"", ""24"", ""26"", ""15"", ""9"", ""6"", ""28"", ""42"", ""107"", ""48"", ""51"", ""25"", ""57"", ""49"", ""56"", ""52"", ""1"", ""54"", ""20""]",25,25
GQ,Why is dredging effective for qualitative sampling?,,It captures a wide variety of benthic organisms,2,"[""2"", ""3"", ""24"", ""25"", ""55""]","[""24"", ""1"", ""25"", ""26"", ""2"", ""10"", ""4"", ""22"", ""27"", ""3"", ""21"", ""55"", ""56"", ""18"", ""6"", ""11"", ""28"", ""23"", ""19"", ""16"", ""9"", ""7"", ""20"", ""37"", ""15""]",25,25
GQ,What is the main purpose of long-term specimen storage?,,To maintain reference material for future taxonomic and ecological research,54,"[""54"", ""73"", ""59"", ""58"", ""108""]","[""75"", ""58"", ""54"", ""74"", ""59"", ""53"", ""73"", ""60"", ""102"", ""61"", ""81"", ""88"", ""103"", ""80"", ""95"", ""56"", ""76"", ""57"", ""108"", ""82"", ""107"", ""93"", ""105"", ""78"", ""89""]",25,25
GQ,Why must benthic sampling gear be matched to habitat type?,,To maximise sampling efficiency while minimising habitat disturbance,1,"[""1"", ""3"", ""12"", ""2"", ""16""]","[""1"", ""18"", ""55"", ""24"", ""28"", ""56"", ""4"", ""25"", ""21"", ""11"", ""22"", ""26"", ""6"", ""10"", ""16"", ""40"", ""20"", ""3"", ""5"", ""37"", ""93"", ""23"", ""41"", ""19"", ""27""]",25,25
GQ,Which sampling gear is commonly used for soft sediments such as mud and sand?,,Van Veen and Ekman grabs,1,"[""1"", ""22"", ""25"", ""3"", ""10""]","[""1"", ""18"", ""22"", ""21"", ""10"", ""19"", ""23"", ""4"", ""55"", ""24"", ""25"", ""20"", ""28"", ""6"", ""41"", ""26"", ""11"", ""27"", ""40"", ""3"", ""56"", ""16"", ""93"", ""34"", ""9""]",25,25
GQ,What is the main advantage of box corers?,,They provide undisturbed sediment profiles,1,"[""1"", ""20"", ""21"", ""18"", ""19""]","[""20"", ""18"", ""19"", ""1"", ""21"", ""4"", ""22"", ""10"", ""16"", ""23"", ""40"", ""55"", ""41"", ""25"", ""26"", ""6"", ""28"", ""42"", ""56"", ""13"", ""85"", ""7"", ""24"", ""15"", ""44""]",25,25
GQ,Why are dredges and trawls used in benthic sampling?,,To collect mobile and sessile organisms on hard or heterogeneous substrates,1,"[""1"", ""24"", ""3"", ""88"", ""25""]","[""1"", ""24"", ""25"", ""37"", ""26"", ""28"", ""18"", ""10"", ""27"", ""55"", ""22"", ""21"", ""11"", ""4"", ""40"", ""38"", ""20"", ""3"", ""15"", ""56"", ""6"", ""19"", ""23"", ""12"", ""16""]",25,25
GQ,Why are divers or ROVs used in rocky or reef habitats?,,Because conventional grab samplers are ineffective in these habitats,1,"[""1"", ""44"", ""9"", ""16"", ""18""]","[""44"", ""7"", ""26"", ""9"", ""47"", ""5"", ""15"", ""43"", ""10"", ""46"", ""24"", ""6"", ""45"", ""25"", ""1"", ""4"", ""107"", ""28"", ""8"", ""57"", ""18"", ""16"", ""48"", ""56"", ""55""]",25,25
GQ,What is the main focus of qualitative sampling?,,"Species presence, diversity, and ecological interactions",2,"[""2"", ""3"", ""16"", ""1"", ""15""]","[""2"", ""3"", ""16"", ""4"", ""1"", ""10"", ""56"", ""12"", ""6"", ""54"", ""18"", ""55"", ""15"", ""58"", ""48"", ""11"", ""53"", ""24"", ""7"", ""57"", ""82"", ""108"", ""41"", ""107"", ""102""]",25,25
GQ,Why is qualitative sampling useful in understudied environments?,,It helps document species diversity where little prior information exists,2,"[""2"", ""3"", ""16"", ""15"", ""1""]","[""2"", ""3"", ""16"", ""4"", ""10"", ""6"", ""1"", ""7"", ""15"", ""12"", ""48"", ""18"", ""56"", ""44"", ""24"", ""54"", ""17"", ""55"", ""57"", ""9"", ""11"", ""58"", ""107"", ""28"", ""42""]",25,25
GQ,Name one technique used in qualitative sampling.,,Visual observation or hand picking,2,"[""2"", ""3"", ""16"", ""1"", ""9""]","[""2"", ""3"", ""4"", ""16"", ""11"", ""10"", ""15"", ""6"", ""12"", ""1"", ""30"", ""56"", ""13"", ""29"", ""55"", ""48"", ""54"", ""7"", ""107"", ""21"", ""14"", ""18"", ""82"", ""53"", ""93""]",25,25
GQ,What is one advantage of qualitative sampling?,,It can document rare or elusive species,2,"[""2"", ""3"", ""17"", ""1"", ""24""]","[""2"", ""3"", ""4"", ""16"", ""10"", ""6"", ""1"", ""15"", ""56"", ""7"", ""12"", ""18"", ""55"", ""48"", ""11"", ""13"", ""54"", ""53"", ""14"", ""24"", ""58"", ""21"", ""23"", ""82"", ""41""]",25,25
GQ,Why is qualitative sampling unsuitable for long-term population monitoring?,,Because it does not provide statistically robust population estimates,2,"[""2"", ""3"", ""1"", ""12"", ""15""]","[""2"", ""3"", ""16"", ""15"", ""4"", ""48"", ""1"", ""12"", ""6"", ""56"", ""10"", ""13"", ""107"", ""54"", ""55"", ""53"", ""7"", ""11"", ""14"", ""18"", ""58"", ""41"", ""57"", ""82"", ""17""]",25,25
GQ,What type of data is collected in quantitative sampling?,,"Numerical data on species abundance, biomass, or density",3,"[""3"", ""2"", ""48"", ""16"", ""40""]","[""3"", ""2"", ""16"", ""10"", ""1"", ""48"", ""4"", ""15"", ""12"", ""56"", ""18"", ""6"", ""53"", ""42"", ""41"", ""58"", ""82"", ""24"", ""54"", ""55"", ""107"", ""20"", ""19"", ""40"", ""11""]",25,25
GQ,Why is standardisation important in quantitative sampling?,,It allows comparisons across sites and time periods,3,"[""3"", ""2"", ""14"", ""16"", ""1""]","[""3"", ""2"", ""16"", ""1"", ""56"", ""54"", ""4"", ""10"", ""18"", ""58"", ""55"", ""6"", ""53"", ""12"", ""73"", ""41"", ""15"", ""60"", ""102"", ""20"", ""74"", ""77"", ""19"", ""59"", ""57""]",25,25
GQ,Name one quantitative sampling method used in benthic studies.,,Quadrat or transect sampling,3,"[""3"", ""12"", ""16"", ""1"", ""2""]","[""3"", ""16"", ""1"", ""2"", ""10"", ""4"", ""55"", ""15"", ""18"", ""11"", ""6"", ""12"", ""13"", ""28"", ""20"", ""41"", ""21"", ""24"", ""56"", ""14"", ""40"", ""22"", ""25"", ""37"", ""5""]",25,25
GQ,How are plankton populations commonly sampled quantitatively?,,Using volumetric water sampling such as plankton tows,3,"[""3"", ""40"", ""41"", ""282"", ""281""]","[""3"", ""41"", ""86"", ""40"", ""2"", ""16"", ""1"", ""10"", ""56"", ""83"", ""55"", ""6"", ""87"", ""106"", ""4"", ""93"", ""15"", ""94"", ""11"", ""24"", ""102"", ""97"", ""107"", ""96"", ""54""]",25,25
GQ,Why is integrating qualitative and quantitative sampling beneficial?,,It combines species identification with statistically robust population data,3,"[""3"", ""2"", ""53"", ""48"", ""16""]","[""2"", ""3"", ""16"", ""15"", ""10"", ""1"", ""6"", ""4"", ""12"", ""7"", ""56"", ""11"", ""48"", ""14"", ""18"", ""55"", ""24"", ""54"", ""41"", ""13"", ""43"", ""42"", ""58"", ""107"", ""53""]",25,25
